item_id,general_category,sub_category,specific_category
3616303439996,פארם,דאודורנט,דאודורנט רול און לאישה
3616303440008,פארם,דאודורנט,דאודורנט ספריי לגבר
3616303440398,פארם,דאודורנט,דאודורנט ספריי לגבר
3616303440527,פארם,דאודורנט,דאודורנט ספריי לאישה
3616303440640,פארם,דאודורנט,דאודורנט ספריי לאישה
3616303440770,פארם,דאודורנט,דאודורנט ספריי לגבר
3616303441166,פארם,דאודורנט,דאודורנט ספריי לגבר
3616303441296,פארם,דאודורנט,דאודורנט ספריי לגבר
3616303458904,פארם,"שמפו, מרכך וטיפוח הגוף",תחליב רחצה
3616303459284,פארם,"שמפו, מרכך וטיפוח הגוף",תחליב רחצה
3616303842147,פארם,דאודורנט,דאודורנט רול און לאישה
3616303842413,פארם,דאודורנט,דאודורנט ספריי לאישה
3616303842543,פארם,דאודורנט,דאודורנט ספריי לאישה
3700578520135,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3700578520135,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3700578520135,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3700578520517,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3700578520517,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3700729130022,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3700729130022,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3700729130022,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3700729130060,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3700729130060,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3700729130060,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3700729160029,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3700729160029,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3700729160036,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3700729160036,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3700729160036,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
37600297943,"סלטים, ממרחים וביצים",ממרחים ומתבלים מצוננים,ממרחים ומטבלים נוספים
37600297967,"סלטים, ממרחים וביצים",ממרחים ומתבלים מצוננים,ממרחים ומטבלים נוספים
37600309417,בישול ואפייה,"דבש, ריבה וממרחים",חמאת בוטנים
37600311571,בישול ואפייה,"דבש, ריבה וממרחים",חמאת בוטנים
3760033620855,קפואים,"פיצות, מאפים ובצקים קפואים",בצק קפוא
3760060762160,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760060762191,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760060762191,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760060762191,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760260450157,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760260450157,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760260450157,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760260451819,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760260451819,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760260451819,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760260452182,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760260452182,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760260452182,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760260453547,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760260453547,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760260453547,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760260453745,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760260453745,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760260453745,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760260454063,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760260454063,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3760260454063,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
3770006409059,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
37977050059,תינוקות,טיפוח ואביזרי תינוקות וילדים,"בקבוקים, מוצצים ואביזרים לתינוק"
3800103433630,משקאות,משקאות במארזים,מים וסודה במארזים
3800205872634,חטיפים ומתוקים,וופלים וביסקוויטים,וופלים
3800205872658,חטיפים ומתוקים,וופלים וביסקוויטים,וופלים
4000417019004,חטיפים ומתוקים,שוקולדים,טבלאות שוקולד
4000417023001,חטיפים ומתוקים,שוקולדים,טבלאות שוקולד
4000417025005,חטיפים ומתוקים,שוקולדים,טבלאות שוקולד
4000417101211,חטיפים ומתוקים,וופלים וביסקוויטים,וופלים
4000417103109,חטיפים ומתוקים,שוקולדים,טבלאות שוקולד
4000417104106,חטיפים ומתוקים,שוקולדים,טבלאות שוקולד
4000417106100,חטיפים ומתוקים,שוקולדים,טבלאות שוקולד
4000417107107,חטיפים ומתוקים,שוקולדים,טבלאות שוקולד
4000417109101,חטיפים ומתוקים,שוקולדים,טבלאות שוקולד
4000417211002,חטיפים ומתוקים,שוקולדים,טבלאות שוקולד
4000417212009,חטיפים ומתוקים,שוקולדים,טבלאות שוקולד
4000417222008,חטיפים ומתוקים,שוקולדים,טבלאות שוקולד
4000417224002,חטיפים ומתוקים,שוקולדים,טבלאות שוקולד
4000417294005,חטיפים ומתוקים,שוקולדים,טבלאות שוקולד
4000417620613,חטיפים ומתוקים,שוקולדים,טבלאות שוקולד
4000417620811,חטיפים ומתוקים,שוקולדים,טבלאות שוקולד
4000417708007,חטיפים ומתוקים,שוקולדים,טבלאות שוקולד
4000539280726,חטיפים ומתוקים,שוקולדים,טבלאות שוקולד
4000539280740,חטיפים ומתוקים,שוקולדים,טבלאות שוקולד
4002448017684,אחזקה וניקיון,מוצרי ניקיון לבית,מסיר אבנית ומסיר שומנים
4002448019480,אחזקה וניקיון,מוצרי ניקיון לבית,מסיר אבנית ומסיר שומנים
4002448048848,אחזקה וניקיון,ניקוי כלים ומבשמים,מטהרי אוויר
4002575016253,חטיפים ומתוקים,שוקולדים,חטיפי שוקולד בודדים
4002590000039,חטיפים ומתוקים,סוכריות ומסטיקים,סוכריות
4002590000046,חטיפים ומתוקים,סוכריות ומסטיקים,סוכריות
4002590703541,חטיפים ומתוקים,סוכריות ומסטיקים,סוכריות
4004666042004,אחזקה וניקיון,מוצרי ניקיון לבית,חיטוי וניקוי לבית
4004666107819,אחזקה וניקיון,מוצרי ניקיון לבית,חיטוי וניקוי לבית
4004666111656,אחזקה וניקיון,מוצרי ניקיון לבית,חיטוי וניקוי לבית
4004666113308,אחזקה וניקיון,מוצרי ניקיון לבית,חיטוי וניקוי לבית
4004666114237,אחזקה וניקיון,מוצרי ניקיון לבית,מסיר אבנית ומסיר שומנים
4004715020755,בישול ואפייה,מוצרי אפייה,עזרי אפייה וקישוטים
4005528115218,קטניות ודגנים,דגנים וחטיפי אנרגיה,דגני ילדים
4005528126092,קטניות ודגנים,דגנים וחטיפי אנרגיה,דגני ילדים
4005808366392,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
4005808368280,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
4005808502004,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
4005808515554,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
4005808670314,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
4005808702107,פארם,"שמפו, מרכך וטיפוח הגוף",תחליב רחצה
4005808702169,פארם,"שמפו, מרכך וטיפוח הגוף",מוצרי טיפוח לגוף
4005808746996,פארם,טיפוח וצביעה,מוצרי הגנה מהשמש
4005808813063,פארם,גילוח והסרת שיער,תכשירי גילוח לגבר
4005808817405,פארם,גילוח והסרת שיער,תכשירי גילוח לגבר
4005900036506,פארם,דאודורנט,דאודורנט רול און לגבר
4005900036568,פארם,דאודורנט,דאודורנט ספריי לאישה
4005900273482,פארם,"שמפו, מרכך וטיפוח הגוף",מוצרי טיפוח לגוף
4005900274304,פארם,דאודורנט,דאודורנט ספריי לגבר
4005900494900,פארם,דאודורנט,דאודורנט ספריי לגבר
4005900513069,פארם,דאודורנט,דאודורנט רול און לגבר
4005900547316,פארם,דאודורנט,דאודורנט ספריי לאישה
4005900639554,פארם,דאודורנט,דאודורנט רול און לאישה
4005900683908,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
4005900845702,פארם,דאודורנט,דאודורנט רול און לגבר
4005900845733,פארם,דאודורנט,דאודורנט ספריי לגבר
4005900874931,פארם,דאודורנט,דאודורנט ספריי לגבר
40063287,פארם,"שמפו, מרכך וטיפוח הגוף",מוצרי טיפוח לגוף
4008287051032,משקאות,אלכוהול ואנרגיה,בירות
4008287058161,משקאות,אלכוהול ואנרגיה,בירות
4008287762020,משקאות,אלכוהול ואנרגיה,בירות
4008287905786,משקאות,אלכוהול ואנרגיה,בירות
40084107,חטיפים ומתוקים,שוקולדים,חטיפי שוקולד בודדים
4009300053163,משקאות,תה וחליטות,חליטות וחליטות קרות
4009300522935,משקאות,תה וחליטות,תה ירוק
4009300522966,משקאות,תה וחליטות,תה ירוק
4009300524588,משקאות,תה וחליטות,חליטות וחליטות קרות
4009300524625,משקאות,תה וחליטות,תה שחור
4009300525011,משקאות,תה וחליטות,תה ירוק
4009300525684,משקאות,תה וחליטות,חליטות וחליטות קרות
4009300527909,משקאות,תה וחליטות,חליטות וחליטות קרות
4009300528821,משקאות,תה וחליטות,תה ירוק
4009300529514,משקאות,תה וחליטות,חליטות וחליטות קרות
4009300529552,משקאות,תה וחליטות,חליטות וחליטות קרות
4009300530183,משקאות,תה וחליטות,חליטות וחליטות קרות
4009300530206,משקאות,תה וחליטות,חליטות וחליטות קרות
4009300530275,משקאות,תה וחליטות,חליטות וחליטות קרות
4009300530336,משקאות,תה וחליטות,חליטות וחליטות קרות
4009300530459,משקאות,תה וחליטות,חליטות וחליטות קרות
4009300595106,משקאות,תה וחליטות,חליטות וחליטות קרות
4009900402965,חטיפים ומתוקים,סוכריות ומסטיקים,מסטיקים
4009900403023,חטיפים ומתוקים,סוכריות ומסטיקים,מסטיקים
4009900420129,חטיפים ומתוקים,סוכריות ומסטיקים,מסטיקים
4009900426039,חטיפים ומתוקים,סוכריות ומסטיקים,מסטיקים
4009900426121,חטיפים ומתוקים,סוכריות ומסטיקים,מסטיקים
4009900479998,חטיפים ומתוקים,סוכריות ומסטיקים,מסטיקים
4009900482417,חטיפים ומתוקים,סוכריות ומסטיקים,מסטיקים
4009900482967,חטיפים ומתוקים,סוכריות ומסטיקים,סוכריות
4009900513791,חטיפים ומתוקים,סוכריות ומסטיקים,סוכריות
4009900544672,חטיפים ומתוקים,סוכריות ומסטיקים,סוכריות
401,"פירות, ירקות ופיצוחים",ירקות,ירקות טריים
4011800000325,קטניות ודגנים,דגנים וחטיפי אנרגיה,חטיפי אנרגיה ובריאות
